EndDate,IPAddress,Duration in minutes,Q1,Q2,Regions,Region.North,Region.Delta,Region.Central,Region.South,"Counties with ""multiple""",Q5_19_TEXT,Q3_1,Acre Ranges,Q3_2,Q4_1,Q4_2,,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q11_2,Water Source,Q16_4_TEXT,Highest/Lowest Price,Highest Price,Pricex100,,Lowest Price,Water +CC Comments,Q12,Q13,Q14,Q15,Q16,Q17,PPH Comments,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q19_1,Q19_2,Q19_3,Q20,Q21,AB Bee BMP Comments,Q22,Q23,Certification Comments,Q24,Q25,Who Supplied Bees,Q40_6_TEXT,Q26_1,Q26_2,Q27,Q28,Q29,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Pollination Comments,Q31,Q32,Q52,Q40_6_TEXT - Parent Topics,Q40_6_TEXT - Sentiment Polarity
1/21/20 17:24,172.58.23.238,42.32,Owner/operator of almond orchard(s),Fresno,South,0,0,0,1,Fresno,,20,Small,20,40,10,FALSE,"Owner of the almond orchard(s),Farm manager,Independent PCA (not affiliated with an agricultural retailer),Affiliated PCA (with an agricultural retailer),Pesticide applicator,Beekeeper,Bee broker",Yes,"Directly from seed company,PCA/CCA/Crop consultant",Very Satisfied,NA,"Availability of water,Expense of water,Effort/time to manage it,Labor to grow/maintain it,Cost of equipment needed to plant seeds,Availability of equipment needed to plant seeds,Cost of seeds,Inadequate soil type for cover crops,Increased risk of frost damage,Risk of supporting pest populations (e.g., Navel Orange Worm or rodents),Limited time for planting due to competing operations,Physical interference with operations",,"Associated benefits from non-pollination services (improved soil health, water filtration, etc.),Decreased rental fee for managed bee colonies,Federal cost-share program that covered the cost of cover crop seeds,Private cost-share program that covered the cost of cover crop seeds,Easy/affordable access to equipment needed to plant seeds,Increased strength of bee colonies during bloom",Groundwater,,Not sure/prefer not to answer,,,,,,Yes,4-7%,Somewhat Satisfied,NA,"Lack of available land,Labor to plant and maintain it,Effort/time to manage it,Cost to plant and maintain it,Incompatibility with irrigation system(s),Physical interference with operations,Availability of water,Increased risk of frost damage,Risk of supporting pest populations (e.g. Navel Orange Worm, or rodents),Potential for pesticide application to harm native/endangered pollinators living in the permanent habitat","Federal cost-share program that covers the cost of permanent pollinator habitat seeds/plants,Private cost-share program that covers the cost of permanent pollinator habitat seeds/plants,Decreased rental fee for managed bee colonies,Increased strength of bee colonies during bloom and afterwards,Supporting native pollinators",,Always,Never,Sometimes,Sometimes,Always,Always,Usually,Usually,Always,"Labor costs to avoid tank-mixing insecticides with fungicides during bloom,Limited communication with contracted beekeeper/s during bloom,Limited communication with nearby beekeepers (not contracted) during bloom (e.g., because their colonies were not registered),The amount of ground your operation's applicator can cover in the late afternoon or at night,Safety issues involved in making nighttime applications","The ability to attract high-quality beekeepers for almond bloom,Processor/handler request to implement Almond Board's Bee BMPs,Decreased rental fee for managed bee colonies,We already practice most or all of the Bee BMPs",,Strong interest,"The ability to attract high-quality beekeepers for almond bloom,Increasing the strength of bee colonies during bloom,A cost-share program that would cover some of the costs of meeting the certification standards,Decreased rental fee for managed bee colonies,Ability to make marketing claims with a bee-friendly label,Price premium from handler/processor/distributer,Supporting native pollinators",,We rented all our bees,"California, but not a neighboring county",Contracted beekeeper,,N/A,N/A,A fair price,Very satisfied,,Strong concern,Moderate concern,Strong concern,Strong concern,Strong concern,,35-44 years old,Male,,,
1/21/20 18:49,207.177.148.79,22.48,Owner/operator of almond orchard(s),Fresno,South,0,0,0,1,Fresno,,35,Small,15,50,0,TRUE,"Affiliated PCA (with an agricultural retailer),Pesticide applicator,Beekeeper",No,,,Yes,"Availability of water,Expense of water,Effort/time to manage it,Labor to grow/maintain it",None of these are incentives,,Groundwater,,Not sure/prefer not to answer,,,,,,No,,,Yes,"Expense of water,Availability of water",None of these are incentives,,Always,Always,Always,Always,Always,Always,Usually,Always,Always,We had no challenges adopting the Almond Bee BMPs in 2019,"Increasing the strength of bee colonies during bloom,Decreased rental fee for managed bee colonies,We already practice most or all of the Bee BMPs",,Strong interest,"Increasing the strength of bee colonies during bloom,A cost-share program that would cover some of the costs of meeting the certification standards,Decreased rental fee for managed bee colonies",,We rented all our bees,Near your orchard(s): from the same county or a neighboring county,"Contracted beekeeper,Another grower",,200,6,Prefer not to answer,Prefer not to answer,,Strong concern,Strong concern,Strong concern,Moderate concern,Moderate concern,,25-34 years old,Male,,,
1/21/20 19:50,108.250.61.14,22.43,Owner/operator of almond orchard(s),Stanislaus,Central,0,0,1,0,Stanislaus,,30,Small,3,75,20,TRUE,Affiliated PCA (with an agricultural retailer),Yes,,Somewhat Satisfied,NA,We have no concerns about cover crops,,"Associated benefits from non-pollination services (improved soil health, water filtration, etc.)",Surface water,,Not sure/prefer not to answer,,,,,,No,,,No,"Lack of available land,Labor to plant and maintain it,Effort/time to manage it,Cost to plant and maintain it,Incompatibility with irrigation system(s),Physical interference with operations,Lack of information about how to grow permanent pollinator habitat,Availability of water,Risk of supporting pest populations (e.g. Navel Orange Worm, or rodents)",Increased strength of bee colonies during bloom and afterwards,,Never,Always,Always,Always,Always,Always,Effort made,Always,Always,We had no challenges adopting the Almond Bee BMPs in 2019,"Increasing the strength of bee colonies during bloom,Decreased rental fee for managed bee colonies,We already practice most or all of the Bee BMPs",,No interest,None of these are incentives,,We rented all our bees,Out of state,Contracted beekeeper,,190,,Too expensive,Somewhat satisfied,,Moderate concern,Strong concern,Moderate concern,Not a concern,Not a concern,,65-74 years old,Male,,,
1/21/20 20:16,107.77.213.174,20.27,Owner/operator of almond orchard(s),Merced,Central,0,0,1,0,Merced,,8.5,Small,1,9.5,0,TRUE,Owner of the almond orchard(s),No,,,No,Availability of water,Prefer not to answer,,Groundwater,,Not sure/prefer not to answer,,,,,,Not sure,,,No,Lack of available land,None of these are incentives,,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Usually,Usually,Always,Prefer not to answer,Decreased rental fee for managed bee colonies,,No interest,None of these are incentives,,We rented all our bees,Near your orchard(s): from the same county or a neighboring county,Contracted beekeeper,,,,Prefer not to answer,Somewhat satisfied,,Not a concern,Not a concern,Not a concern,Not a concern,Not a concern,,Prefer not to answer,Male,,,
1/21/20 20:27,174.222.136.149,11.57,Owner/operator of almond orchard(s),Stanislaus,Central,0,0,1,0,Stanislaus,,24,Small,4,28,0,TRUE,Independent PCA (not affiliated with an agricultural retailer),No,,,Yes,Cost of equipment needed to plant seeds,Easy/affordable access to equipment needed to plant seeds,,Groundwater,,Highest Price,N/A,.,,,,No,,,Not sure,We have no concerns about permanent habitat,9,,Always,Always,Always,Always,Always,Always,Always,Always,Always,We had no challenges adopting the Almond Bee BMPs in 2019,We already practice most or all of the Bee BMPs,,Strong interest,"The ability to attract high-quality beekeepers for almond bloom,Increasing the strength of bee colonies during bloom,A cost-share program that would cover some of the costs of meeting the certification standards",,We rented all our bees,Near your orchard(s): from the same county or a neighboring county,Contracted beekeeper,,175,N/A,A fair price,Somewhat satisfied,,Moderate concern,Strong concern,Strong concern,Strong concern,Strong concern,,25-34 years old,Male,,,
1/21/20 20:36,206.169.143.216,10,Owner/operator of almond orchard(s),Stanislaus,Central,0,0,1,0,Stanislaus,,15,Small,5,20,0,TRUE,Owner of the almond orchard(s),No,,,Not sure,"Effort/time to manage it,Availability of equipment needed to plant seeds","Associated benefits from non-pollination services (improved soil health, water filtration, etc.),Easy/affordable access to equipment needed to plant seeds",,A combination of surface water and groundwater,,Highest Price,N/A,.,,,,No,,,Not sure,Prefer not to answer,"Federal cost-share program that covers the cost of permanent pollinator habitat seeds/plants,Private cost-share program that covers the cost of permanent pollinator habitat seeds/plants",,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Limited communication with nearby beekeepers (not contracted) during bloom (e.g., because their colonies were not registered),The amount of ground your operation's applicator can cover in the late afternoon or at night,Safety issues involved in making nighttime applications","Increasing the strength of bee colonies during bloom,Decreased rental fee for managed bee colonies,We already practice most or all of the Bee BMPs",,Moderate interest,"The ability to attract high-quality beekeepers for almond bloom,Decreased rental fee for managed bee colonies,Price premium from handler/processor/distributer",,We rented all our bees,Out of state,Contracted beekeeper,,180,,A fair price,Somewhat satisfied,,Strong concern,Strong concern,Strong concern,Moderate concern,Moderate concern,,25-34 years old,Male,,,
1/21/20 20:37,192.34.210.253,13.63,Owner/operator of almond orchard(s),Stanislaus,Central,0,0,1,0,Stanislaus,,20,Small,0,20,0,TRUE,Affiliated PCA (with an agricultural retailer),Yes,Directly from seed company,Somewhat Satisfied,NA,Physical interference with operations,,None of these were incentives,Surface water,,Not Applicable,,,,,,No,,,Not sure,Potential for pesticide application to harm native/endangered pollinators living in the permanent habitat,"Decreased rental fee for managed bee colonies,Increased strength of bee colonies during bloom and afterwards,Supporting native pollinators",,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,"Limited communication with nearby beekeepers (not contracted) during bloom (e.g., because their colonies were not registered)",We already practice most or all of the Bee BMPs,,Moderate interest,Supporting native pollinators,,We rented all our bees,"California, but not a neighboring county",Contracted beekeeper,,190,10,A fair price,Somewhat satisfied,,Moderate concern,Moderate concern,Moderate concern,Moderate concern,Moderate concern,,45-54 years old,Male,,,
1/21/20 20:39,64.203.121.153,10.42,Owner/operator of almond orchard(s),Fresno,South,0,0,0,1,Fresno,,7000,Large,2000,15000,0,TRUE,"Owner of the almond orchard(s),Independent PCA (not affiliated with an agricultural retailer),Affiliated PCA (with an agricultural retailer)",No,,,No,"Availability of water,Incompatibility with irrigation system(s),Effort/time to manage it,Increased risk of frost damage",None of these are incentives,,A combination of surface water and groundwater,,"Highest Price,Lowest Price",275,27500,,80,,No,,,No,"Lack of available land,Expense of water,Availability of water",None of these are incentives,,Always,Always,Always,Always,Always,Always,Effort made,Usually,Always,"Labor costs to apply pesticides/fungicides in the afternoon or evening,The amount of ground your operation's applicator can cover in the late afternoon or at night,Safety issues involved in making nighttime applications","The ability to attract high-quality beekeepers for almond bloom,Increasing the strength of bee colonies during bloom,We already practice most or all of the Bee BMPs",,Moderate interest,"The ability to attract high-quality beekeepers for almond bloom,Increasing the strength of bee colonies during bloom,A cost-share program that would cover some of the costs of meeting the certification standards,Decreased rental fee for managed bee colonies,Ability to make marketing claims with a bee-friendly label,Price premium from handler/processor/distributer",,We rented all our bees,Out of state,"Contracted beekeeper,Bee broker",,200,8,Too expensive,Very satisfied,,Strong concern,Strong concern,Strong concern,Strong concern,Not a concern,,35-44 years old,Male,,,
1/21/20 21:17,73.220.138.138,12.05,Owner/operator of almond orchard(s),Stanislaus,Central,0,0,1,0,Stanislaus,,0,Small,15,15,0,FALSE,"Owner of the almond orchard(s),Affiliated PCA (with an agricultural retailer)",No,,,No,"Effort/time to manage it,Labor to grow/maintain it,Limited time for planting due to competing operations","Decreased rental fee for managed bee colonies,Federal cost-share program that covers the cost of cover crop seeds,Increased strength of bee colonies during bloom",,Surface water,,"Highest Price,Lowest Price",60,6000,,30,,Yes,<1%,Somewhat Satisfied,NA,Lack of available land,Decreased rental fee for managed bee colonies,,Never,Always,Always,Always,Never,Sometimes,Effort made,Always,Always,"Labor costs to apply pesticides/fungicides in the afternoon or evening,Limited communication with contracted beekeeper/s during bloom,Limited communication with nearby beekeepers (not contracted) during bloom (e.g., because their colonies were not registered)","The ability to attract high-quality beekeepers for almond bloom,Increasing the strength of bee colonies during bloom,Decreased rental fee for managed bee colonies",,No interest,"Decreased rental fee for managed bee colonies,Price premium from handler/processor/distributer",,Our orchards were not mature enough for bee pollination,,,,,,,,Too expensive,Strong concern,Strong concern,Strong concern,Moderate concern,Strong concern,,25-34 years old,Male,,,
1/21/20 21:26,64.193.95.194,16.8,Owner/operator of almond orchard(s),Merced,Central,0,0,1,0,Merced,,7,Small,0,7,0,TRUE,"Owner of the almond orchard(s),Beekeeper",No,,,Not sure,"Labor to grow/maintain it,Cost of equipment needed to plant seeds,Availability of equipment needed to plant seeds,Cost of seeds,Increased risk of frost damage","Associated benefits from non-pollination services (improved soil health, water filtration, etc.)",,Surface water,,"Highest Price,Lowest Price",47,4700,,47,,No,,,No,"Lack of available land,Labor to plant and maintain it,Effort/time to manage it,Cost to plant and maintain it,Physical interference with operations,Expense of water,Availability of water,Risk of supporting pest populations (e.g. Navel Orange Worm, or rodents),Potential for pesticide application to harm native/endangered pollinators living in the permanent habitat","Federal cost-share program that covers the cost of permanent pollinator habitat seeds/plants,Decreased rental fee for managed bee colonies,Increased strength of bee colonies during bloom and afterwards,Supporting native pollinators",,Always,Always,Always,Always,Always,Always,Always,Always,Always,We had no challenges adopting the Almond Bee BMPs in 2019,"The ability to attract high-quality beekeepers for almond bloom,Increasing the strength of bee colonies during bloom,Decreased rental fee for managed bee colonies,We already practice most or all of the Bee BMPs",,No interest,Decreased rental fee for managed bee colonies,,We rented all our bees,"California, but not a neighboring county",Contracted beekeeper,,150,8,Too expensive,Somewhat satisfied,,Strong concern,Strong concern,Moderate concern,Not a concern,Strong concern,,55-64 years old,Male,,,
