EndDate,IPAddress,Duration (in seconds),Duration (in mins),DistributionChannel,RoleOperation,Regions,Tehama,Butte,Glenn,Colusa,Yuba,Sutter,Yolo,Solano,San Joaquin,Stanislaus,Madera,Merced,Fresno,Kings,Tulare,Kern,Sacramento,TotalYieldBearing,NonYieldBearing,TotalOwn,TotalLease,Pollination_Owner,Pollination_FM,Pollination_IndependentPCA,Pollination_AffiliatedPCA,Pollination_Pesticide,Pollination_Beekeeper,Pollination_BeeBroker,GrownCC,Fed_CostShare,Private_CostShare,SeedCompany,PCA/CCA,CC_Satisfaction,CC_Interest,ConcernCC_WaterAvailability,CC_WaterExpense,CC_IrrigationSystem,CC_EffortTime,CC_Labor,CC_EquipmentCost,CC_EquipmentAvailability,CC_SeedCost,CC_SoilType,CC_FrostDamage,CC_SupportPest,CC_CompetingOperations,CC_PhysicalInterference,CC_NoConcern,CC_PreferNotAnswer,FutureIncentivesCC_AssociatedNonPollination,FutureCC_DecreasedRentalFee,FutureCC_FedCostShare,FutureCC_PrivateCostShare,FutureCC_Equipment,FutureCC_BeeStrength,FutureCC_None,FutureCC_PreferNoAnswer,PastCCIncentives_AssociatedNonPollination,PastCC_DecreasedRentalFee,PastCC_FedCostShare,PastCC_PrivateCostShare,PastCC_Equipment,PastCC_BeeStrength,PastCC_None,PastCC_PreferNoAnswer,Irrigation_Flood,Irrigation_Micro,Irrigation_Solid,Irrigation_Single,Irrigation_Double,Irrigation_PreferNoAnswer,WaterSource,WaterSourceOther,WaterBoxH,WaterBoxL,NotApplicaple,NotSure,HighestWaterPrice,LowWaterPrice,CC_Comments,GrownPPH,PercentPPH,PPHSatisfaction,PPHInterest,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q24_13,Q24_15,Q24_16,Q25_1,Q25_4,Q25_3,Q25_5,Q25_6,Q25_8,Q25_11,Q26,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_10,Q30_11,Q31_1,Q31_2,Q31_3,Q31_4,Q31_9,Q31_6,Q31_8,Q32,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_8,Q35_11,Q35_12,Q36,Q38,Q39_1,Q39_2,Q39_3,Q39_6,Q40_3,Q40_2,Q40_4,Q40_6,Q40_8,Q40_6_TEXT,Q41_4,Q41_5,Q42,Q43,Q44,Q45_1,Q45_2,Q45_3,Q45_4,Q45_5,Q46,Q50,Q51,Q52,Q53,Q40_6_TEXT - Parent Topics,Q40_6_TEXT - Sentiment Polarity,Q40_6_TEXT - Sentiment Score,Q40_6_TEXT - Sentiment,Q40_6_TEXT - Topic Sentiment Label,Q40_6_TEXT - Topic Sentiment Score,Q40_6_TEXT - Topics
1/22/20 15:17,206.130.133.54,616,10.27,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,100,240,0,340,1,1,,,,,,2,,,,,,2,,,1,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,3,,1,1,,,250,20,,6,,,2,1,,,,,,,,1,,,,,,,,,,1,,,,,10,10,10,8,8,8,3,3,3,,,,,1,,,,1,,1,1,,,,,3,1,1,,1,,,,,,,1,,1,,,1,,,,,,180,8,2,4,,2,3,3,3,2,,6,1,,1,,,,,,,
1/22/20 15:31,206.169.143.235,2273,37.88,anonymous,3,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,249,66,266,49,,1,,1,,,,2,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,1,,,,,3,,1,,,,14,,,6,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,7,10,10,10,10,10,1,3,3,,,,,,,1,,,,,,1,,,,4,,1,,1,,1,,,,,1,,,1,,1,,,,,,173,6 Frames,2,4,,3,3,3,2,2,,5,1,,1,,,,,,,
1/22/20 16:08,74.116.44.43,1114,18.57,anonymous,3,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,80,0,80,0,,1,,1,,1,,2,,,,,,6,,,,,,1,1,1,,,1,,,,,1,1,1,,1,1,,,,,,,,,,,,,,,1,,3,,1,,,,23,,,6,,,8,1,,1,1,,,1,,,,,,,,,1,,1,1,1,,,,7,10,10,8,10,10,3,3,3,1,,,,1,,,,1,,1,1,,,,,3,1,1,1,1,,1,1,,,,1,,,1,,1,,,,,,180,8,2,4,,3,3,3,3,3,,5,1,,1,,,,,,,
1/22/20 17:11,174.222.138.75,901,15.02,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,120,20,60,60,1,,,1,,,,2,,,,,,6,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,,1,,1,,,,,1,,,,6,,,2,,,,,,,,,,,,,,1,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,,,,,,,,1,,,1,,,1,,,1,,,,,165,8,3,2,,3,3,1,1,1,,6,1,,1,,,,,,,
1/22/20 17:33,107.77.244.132,1288,21.47,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,35,0,35,0,1,,,,,,,2,,,,,,6,1,1,1,,,,,,,1,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,3,,,,,1,,,,7,,,8,,,,,,,1,,,,,,,,,1,,,1,1,,,,7,10,10,8,10,10,3,3,3,,,,,,,1,,,,1,,1,,,,3,,1,,,,,1,,,,1,,,1,,1,,,,,,185,6,3,4,,2,2,2,1,1,,5,1,,1,,,,,,,
1/22/20 17:33,108.160.77.189,753,12.55,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,55,0,25,30,,,,1,,,,1,,,,1,5,,1,1,,1,1,,,1,,,1,1,1,,,,,,,,,,,1,,,,,,,,1,,,,1,,3,,,,,1,,,,6,,,2,1,1,1,1,1,1,,1,1,,1,,,,,,,,,,1,,,8,10,10,10,10,10,1,3,3,1,1,1,1,1,,,,,,,1,1,,,,3,,,,1,,1,,,,,1,,,1,,1,1,,,,,190,7,5,4,,3,2,2,3,2,,3,1,,1,,,,,,,
1/22/20 18:00,149.136.17.253,722,12.03,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,62,0,62,0,1,,,,,,,2,,,,,,2,,,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,3,,,,,1,,,,6,,,2,,,1,1,1,1,,1,,,,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,1,,,,,,,1,,,,6,,,,,,,,1,,,1,1,,,,1,,,,,,,,5,6,,3,3,2,3,3,,4,1,,1,,,,,,,
1/22/20 19:27,142.147.87.46,1872,31.2,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,30,30,30,0,1,,,1,,,,2,,,,,,6,1,,,,,,,,,1,,,1,,,1,1,1,,1,1,,,,,,,,,,,1,,,,,,1,,1,,,,200,,,6,,,2,1,1,,1,,1,,,1,,,,,,,,,,1,,,,,10,10,8,10,10,10,3,2,3,,,1,1,,,,,1,,1,1,1,,,,1,,,,,,,,,1,,1,,,1,,,,1,,,,195,8,3,2,,3,3,2,2,2,,5,1,,1,,,,,,,
1/22/20 19:49,206.162.232.254,861,14.35,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,37,0,37,0,,,1,,,,,2,,,,,,6,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,2,,1,,,,90,,,6,,,8,1,1,1,1,1,,,,1,,,,,,,1,,,,,,,,7,10,10,10,10,10,3,3,3,,,,,,,1,,1,,1,1,1,,,,3,,,1,,,1,,,,,1,,1,,,1,,,,,,200,8,3,4,,3,2,3,2,2,,4,1,,1,,,,,,,
1/22/20 20:42,69.80.242.207,838,13.97,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,18,0,19.5,0,1,1,,,,1,,2,,,,,,2,1,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,2,,1,1,,,150,100,,6,,,2,1,,,,,,,,,,,,,,,,,,,,1,,We do not have the land space to plant a permanent pollinator habitat.,8,10,10,8,8,10,3,3,3,,,,,1,,,,,,,,1,,,We always strive to do our best to follow all rules and regulations to protect the bees during bloom season.,1,,,,,,,,1,,Due to the size of our land compiled with the time and expense it would be different to be involved with this certification program.,1,,,1,,1,,,,,,5600,8,3,2,,3,2,2,2,3,I believe for the most part that the beekeepers do a good job with the bees but the cost of the bees and how the cost keeps rising is our biggest concern for our farm.,3,1,This survey was helpful and informative. Thanks,1,,,,,,,
1/22/20 20:54,98.244.60.228,7920,132,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,14,0,14,0,1,,,1,,1,,2,,,,,,6,1,1,1,1,,,,,,,1,,1,,,,1,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,,,,Would be interested in a cover crop if got help with the cost. ,6,,,8,,,1,,1,1,,1,1,,1,,,,,1,,1,1,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,1,,1,1,1,,,,4,1,1,1,1,,1,1,,,,1,,1,,,1,,,,,,,,3,2,,3,3,3,3,3,,5,1,,1,,,,,,,
1/22/20 21:44,98.242.36.85,1138,18.97,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,18,18,0,1,,,,,,,1,,,1,,6,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,1,,,,,1,,,,,1,,,,6,,,8,,1,,,,,,,,1,,,,,,,,1,,,,,,8,10,10,10,10,10,3,3,3,,,,,,,1,,1,,1,1,1,,,,3,,1,,1,,,,,,,6,,,,,,,,,,,,,,,3,3,2,2,1,1,,6,1,,1,,,,,,,
1/22/20 23:41,173.87.173.253,482,8.03,anonymous,3,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,74,4,74,0,1,,,,,,,2,,,,,,6,,1,,1,,,,1,,,1,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,3,,,,,1,,,,6,,,1,,1,1,1,,,,1,,,,,,,,,,1,,,,,,10,10,10,8,10,8,3,3,3,,,,1,,,,,,,,1,,,,,3,1,,,1,,,,,,,1,1,,,,1,,,,,,255,6,3,4,,3,3,3,3,3,,5,1,,1,,,,,,,
1/23/20 7:32,67.204.43.34,1098,18.3,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,18.7,0,18.7,0,1,,,,,,,2,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,1,,,,73.6,,,6,,,2,1,,,,,,,,1,,,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,1,,,,,,,,,1,,1,1,,,,1,,,,,,185,75,2,4,,3,3,3,3,3,,6,1,,1,,,,,,,
1/23/20 10:37,174.222.142.226,454,7.57,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,145,1011,1156,0,1,,1,,,,,2,,,,,,2,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,1,,,3,,,,,1,,,,6,,,8,,,,,,,,,,,,,,1,,,,,1,,,,,8,8,8,8,8,8,1,1,1,,,,,,,,1,,,,,,,1,,1,,,,,,,,,1,,1,,,1,,1,,,,,,,,2,6,,3,2,1,2,2,,6,1,,1,,,,,,,
1/23/20 10:52,199.133.217.130,565,9.42,anonymous,3,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,55,0,55,0,,1,,,,,,2,,,,,,6,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,,,,3,,,,,1,,,,6,,,8,,1,,1,,,,,,,,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,1,,,,,,1,,,,,,,1,,,,1,1,,,,1,,,,,,,,2,2,,2,2,2,2,2,,5,1,,1,,,,,,,
1/23/20 10:56,69.80.254.227,626,10.43,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1500,500,1500,500,1,1,1,,,,,1,,,1,,5,,1,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,,1,1,,,220,20,,6,,,8,,,,,1,,,1,1,1,1,,,,,1,1,1,1,,,,,7,10,10,10,8,8,3,3,3,,,,,1,1,,,,,1,1,1,,,,3,,1,1,1,1,,,,,,1,,,1,,1,,,,,,175,6,2,4,,3,2,2,1,2,,4,1,,1,,,,,,,
1/23/20 12:17,66.169.233.186,2236,37.27,qr,2,North,,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,75,0,57,18,1,,,,,,,1,,1,1,,6,,,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,1,1,,,,1,1,,,,,4,Flood with surface water on 18 acres in Stanislaus.  Micros with well water but not full coverage on 57 acres in Glenn,,,,1,,,Flood irrigation is affordable in Turlock Irrigation District.  Not sure what I paid in electrical cost per acre foot in Glenn County. ,1,8,5,,1,1,1,1,,,,,,,,,,,,,1,1,1,1,,,,8,10,10,10,10,10,3,3,3,,,,,1,,,,,,1,1,,,,,3,,1,1,1,1,1,1,,,,1,1,,1,,1,,,,,,185,6,3,2,,3,2,2,2,2,,3,1,,1,,,,,,,
1/23/20 12:35,64.193.94.154,2080,34.67,anonymous,3,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,961,80,741,300,,1,,,,,,2,,,,,,2,1,1,1,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,2,,1,1,,,130,10,"we have a manure program that needs tillage to incorporate every other row, every other year. difficult to grow long term cover crop with this program. ",6,,,1,1,,,1,,,,,1,,,,,,,,1,1,,1,,,"we have added native pollinator hedgerow plantings on farm, but not near almonds. ",10,10,10,8,10,10,3,3,3,,,,1,1,,,,,,,,1,,,incentives to pay for additional sprayers so that we could cover more ground would be beneficial.,3,1,,1,,,,1,,,,1,,,1,,1,,,,,,185,12,2,4,,2,2,3,2,2,we have good relationships with our beekeepers and have always had what we needed. ,6,1,,1,,,,,,,
1/23/20 16:25,209.203.69.50,595,9.92,anonymous,3,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1550,0,1200,350,1,1,,,,,,1,,1,1,,6,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,,1,,1,1,,2,,,,,1,,,,6,,,1,1,,1,,,1,,,,,1,,,,,1,1,1,1,1,,,,10,10,10,10,10,10,3,,3,,,,,,,1,,1,,1,1,1,,,,4,1,1,1,1,1,1,1,,,,1,,,1,,1,,,,,,195,6,3,2,,3,3,3,2,2,,2,1,,1,,,,,,,
1/23/20 17:24,47.27.199.43,764,12.73,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,25,0,30,0,,,,1,,,,2,,,,,,6,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,1,,,,1,8,5,,,,,1,1,,,,,,,,,,,,,,,,,,,7,10,10,10,10,10,1,3,3,,,,,,,,1,,,1,1,,,,,1,,,,,,,,,1,,7,,,,1,,,,1,,I have an independent trees and do not use bees,0,0,5,6,,3,3,3,2,2,,5,1,,1,,,,,,,
1/23/20 20:29,47.27.192.99,1169,19.48,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,5,0,,1,1,1,,1,1,2,,,,,,1,1,1,,1,1,1,1,,1,,1,,1,,,1,1,1,1,1,1,,,,,,,,,,,,,1,1,,,1,,1,,,,280,,,6,,,1,,1,1,1,,,1,,1,1,1,,1,,,1,1,1,1,1,,,,10,10,8,8,8,10,2,3,3,,,,1,1,,,,1,,1,1,,,,,3,1,1,1,1,,1,1,,,,2,1,,1,,,1,1,,,,175,6,2,4,,3,3,3,3,3,,2,1,,1,,,,,,,
1/23/20 23:24,172.242.53.74,24284,404.73,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4000,0,8500,640,1,,,,,,,2,,,,,,6,1,1,1,1,1,,,,,,1,1,1,,,1,1,,1,,1,,,,,,,,,,,,,,1,,,3,,1,1,,,450,150,,7,,,8,,1,1,1,,,,1,1,,1,,1,,,,1,1,1,,,,"With many bee losses being blamed on almond production, there needs to be more effort from the bee/pollination industry that better supports almond growing. Historically, almond production and the pollination industry have coexisted with a very good understanding of the mutual and symbiotic relationships and it’s benefits. Generally, In the last 10 to 15 years, there just hasn’t been much positive messaging about almond production from the pollination industry. The beekeeper/broker that we use is always positive has a great understanding of the realities of both farming and beekeeping, but unfortunately he seems to be rare, and a lone voice of reason in the pollination world. We have stopped doing recommended fungicide and nutrient sprays during hive presence in our almond orchards for the last 6 years, just to avoid the drama and hysteria from certain beekeepers. I have not heard or read any absolute and or conclusive peer reviewed data or statistics on bee deaths caused by almond production practices. When I have asked beekeepers generally about the subject, they have revealed that most if not all of the bee losses happen prior to the almond pollination season. Most Beekeepers use the almond pollination to expand hives for future husbandry practices during the rest of the year. Almond pollination also provides a revenue source to the beekeeping industry. If an almond grower needs to provide habitat for bee foraging, there needs to be a definitive understanding of terms of all involved, regarding the added costs, efforts and liabilities.",7,10,10,10,10,10,3,3,3,1,,1,,1,1,,,,,,1,,,,,6,,,,1,,1,,,,,1,,,,1,1,1,,,,,205,8,5,6,,3,3,3,3,2,,5,1,,2,,,,,,,
1/24/20 9:36,12.250.174.186,1470,24.5,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,18,0,18,0,1,,,,,1,,2,,,,,,1,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,55,14,,6,,,1,1,,,,,,,,,,,,,,,1,,,1,1,,,,8,10,10,10,10,10,3,3,3,1,,,,1,1,,,1,,,,,,,,4,1,,1,,,,,,,,1,,,1,,,1,,,,,195,8,3,2,,3,3,3,2,2,,4,1,,1,,,,,,,
1/24/20 9:41,64.203.121.110,660,11,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3300,200,2700,800,1,1,,,,,,2,,,,,,6,1,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,1,,3,,1,1,,,215,185,,6,,,8,1,,,1,,,,1,1,,,,,,,,,1,1,1,,,,10,10,10,10,7,7,3,3,3,,,,,,,1,,,,1,1,1,,,,3,,1,1,1,,1,,,,,1,,,1,,1,,,,,,190,8,2,4,,3,3,2,2,2,,5,1,,1,,,,,,,
1/24/20 9:45,174.222.12.100,136854,2280.9,qr,3,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,20,2,22,0,,,,,,1,,2,,,,,,1,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,1,,,,,2,,,,1,,,,,6,,,8,,,,,,,1,,,,,,,,,1,1,,,,,,,10,10,10,8,10,10,1,3,3,,,,,,,1,,,,,,1,,,,3,1,1,,,1,,1,,,,1,,1,,,1,,,,,,,,5,4,,2,2,1,1,2,,2,1,,1,,,,,,,
1/24/20 10:25,69.80.245.53,994,16.57,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,20,0,20,0,1,,,,,,,2,,,,,,6,1,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,1,,1,,,,5,,,6,,,8,1,,,1,,,,,,,,,,,,,,1,,,,,Not sure it would be practical on a small acerage.,8,10,10,10,10,10,3,3,3,,,,,,,1,,,,1,,1,,,,1,,,,1,,,,,,,1,1,,,,1,,,,,,150,4,2,2,,2,2,2,2,2,,6,1,,1,,,,,,,
1/24/20 10:33,75.104.48.152,958,15.97,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,45,0,45,0,1,,,1,,1,,2,,,,,,6,,,1,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,2,,1,,,,75,,,6,,,8,1,,,,,,,,1,,,,,,,,,,,1,,,,7,10,10,10,10,10,3,3,3,,,1,,,,,,,,,,1,,,,3,,1,1,1,,,,,,,1,,,1,,1,,,,,,195,8,2,2,,3,3,3,3,3,Bee theft in our local area,4,1,,1,,,,,,,
1/24/20 12:37,142.147.86.250,483,8.05,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8.5,0,8.5,0,1,,,1,,,,2,,,,,,6,1,,,1,1,1,,,,,,,1,,,1,,,,1,,,,,,,,,,,,1,,,,1,,3,,,,,1,,,,6,,,2,,1,1,,,,,,1,,,,,,,,,,,,1,,,10,10,10,8,10,10,3,3,3,,,,,1,,,,,,,,1,,,,1,,,,,,,,1,,,1,1,,,,1,,,,,,185,8,2,2,,3,2,2,2,1,,3,1,,1,,,,,,,
1/24/20 14:33,166.216.158.158,596,9.93,anonymous,1,Delta,,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,12,58,0,,1,,,,,,1,,,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,3,,,,,1,,,,1,9,5,,1,1,,1,,,,,,,,,,,,,,,1,,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,1,,,,,1,,,,,6,,,,,,,,,,,,,,,1,3,3,3,1,1,,6,1,,1,,,,,,,
1/24/20 14:42,166.216.158.158,471,7.85,anonymous,2,North,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.8,6,6,1,,,,,,,2,,,,,,1,,,,,,,,,,,,,,1,,1,1,1,1,1,1,,,,,,,,,,,,1,,,,,1,,1,1,,,60,30,,6,,,1,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,1,1,1,1,1,,,,4,1,1,1,1,1,1,1,,,,1,,,1,,,1,,,,,235,5,2,4,,3,3,3,3,3,,4,1,,1,,,,,,,
1/24/20 15:16,166.216.158.158,577,9.62,anonymous,3,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,0,5,0,1,1,,,,,,2,,,,,,6,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,1,8,5,,1,,,,,,,,,,,,,,,,,,1,,,,,10,10,10,10,10,10,3,3,3,1,,,,,,,,1,,,,,,,,3,1,,,,,,,,,,1,1,,,,1,,,,,,210,5,2,2,,2,2,2,2,2,,8,1,,1,,,,,,,
1/24/20 15:27,166.216.158.158,281,4.68,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,1,23,0,1,,,,,,,1,,,1,,4,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,1,,1,1,,,50,30,,6,,,1,1,1,1,,,,,,1,,,,,,,,,,1,1,,,,8,10,8,10,10,10,3,3,3,,,1,1,,,,,,1,1,,,,,,3,1,1,,,,,,,,,1,,,1,,1,,,,,,265,7,2,2,,2,2,2,2,2,,6,2,,1,,,,,,,
1/24/20 16:15,98.208.14.143,397,6.62,qr,2,Delta,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,8,2,8,0,1,,,,,,,2,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,2,,,,,1,,,,6,,,8,,,,,,,,,,,,,,,1,,,,,,1,,,8,8,8,8,8,8,2,2,2,,,,,,,,1,,,,,,,1,,1,1,,,,,,,,,,1,1,,,,1,,,,,,,,5,2,,2,2,2,2,2,,3,1,,1,,,,,,,
1/24/20 18:09,148.59.208.71,1453,24.22,anonymous,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57,0,57,0,1,1,,,,1,,2,,,,,,6,,,1,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,3,,,,,1,,,"Cover crops take more water and holds back the water for the almonds.
",6,,,2,,,1,,,,1,,,,1,,1,,,,,1,1,,,,N/A,10,10,10,8,10,10,3,3,3,,,,,1,,,,,,1,1,1,,,N/A,1,,1,,1,,,,,,N/A,1,1,,,,1,,,,,,185,10,3,4,,2,2,2,2,2,N/A,7,1,"Our cost per acre foot for irrigation in 2019 was $60/acre foot, but I couldn't get the number to post in the slot.",1,,,,,,,
1/24/20 20:07,69.80.247.217,955,15.92,qr,3,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,150,75,0,0,,1,,,,,,1,,,,1,5,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,1,,3,,,,,1,,,,6,,,1,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,7,10,10,10,10,10,3,3,3,,,,,1,,,,,,1,,,,,,3,,1,,1,,,1,,,,1,,,1,,1,,,,,,200,8,3,2,,3,2,2,2,2,,2,1,,1,,,,,,,
1/24/20 22:02,192.182.116.128,2986,49.77,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,33,4,37,0,1,,,,,1,,2,,,,,,6,,,,1,,1,,1,,1,1,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,3,,1,,,,131,,The cost of irrigation includes electricity to lift from ag well or electricity used to lift from surface water as well as cost of surface water.  It does not include maintenance of irrigation equipment.,6,,,8,1,,,,,,,,,,,,,,,,,,,,1,,I would need a study to see the economics involved.  Decreased farmland would result in decreased yield.  It is a small farm. How much land would be needed to support permanent pollinator habitat?  ,7,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,,1,1,1,,,,,,,1,1,,,,1,,,,,,150,8-Jun,2,4,,3,3,3,1,2,,6,1,,1,,,,,,,
1/24/20 23:00,172.11.148.158,699,11.65,anonymous,1,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,300,115,450,23,,,,1,,,1,2,,,,,,2,1,1,1,,,,1,1,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,,,1,,2,,,,1,,,,,6,,,1,,,,,,,,,,,,,,1,,1,,1,1,,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,1,,1,1,,,,,4,1,1,1,1,,,,,,,1,1,,,,,1,,,,,220,8,3,1,,3,3,3,2,2,,4,1,,1,,,,,,,
